# ID, Campaign, Class, Class Probs (DSCUT, EA, EB, GDOR, Noise, OTHPER, RRab), Anomaly Score
210704234,4, Noise,0.000185,0.002295,0.000068,0.000000,0.883233,0.114219,0.000000,0.006711
210704340,4, Noise,0.001708,0.023757,0.005938,0.013098,0.586266,0.369234,0.000000,0.038062
210704438,4,OTHPER,0.000171,0.006762,0.001048,0.025371,0.161459,0.804927,0.000262,0.052632
210704526,4,OTHPER,0.003171,0.006089,0.000722,0.046674,0.293667,0.649622,0.000054,0.006711
210704547,4, Noise,0.000177,0.004172,0.000326,0.000803,0.725870,0.268653,0.000000,0.006711
210704618,4, Noise,0.003482,0.035542,0.007954,0.029010,0.611644,0.311447,0.000922,0.003344
210704733,4,OTHPER,0.001445,0.024566,0.004136,0.017049,0.266166,0.684240,0.002398,0.006711
210704834,4, Noise,0.000232,0.002539,0.000000,0.000490,0.919625,0.077113,0.000000,0.013514
210704853,4,OTHPER,0.001197,0.011094,0.000806,0.003446,0.042949,0.940377,0.000131,0.013514
210705018,4, Noise,0.001442,0.002744,0.000299,0.000680,0.797972,0.196484,0.000379,0.023891
210705128,4, Noise,0.018802,0.286728,0.013217,0.051586,0.368844,0.259884,0.000939,0.003344
210705160,4, Noise,0.008516,0.222397,0.033483,0.014743,0.487318,0.212225,0.021319,0.102941
210705164,4, Noise,0.000801,0.008983,0.003455,0.016561,0.636034,0.334131,0.000035,0.003344
210705173,4,OTHPER,0.000183,0.002834,0.002173,0.005312,0.361915,0.627467,0.000117,0.006711
210705174,4,OTHPER,0.001570,0.099956,0.043326,0.083291,0.074860,0.683382,0.013616,0.067616
210705199,4, Noise,0.007360,0.068107,0.004574,0.020094,0.469187,0.430359,0.000319,0.003344
210705273,4, Noise,0.000929,0.001984,0.000195,0.002590,0.694615,0.299687,0.000000,0.034483
210705439,4, Noise,0.001764,0.004390,0.001015,0.001023,0.788424,0.202594,0.000790,0.006711
210705491,4, Noise,0.003097,0.025625,0.001059,0.004210,0.535737,0.430272,0.000000,0.016949
210705546,4, Noise,0.000000,0.000106,0.000000,0.002830,0.659924,0.337140,0.000000,0.000000
210705598,4,OTHPER,0.003663,0.101317,0.004908,0.009984,0.438276,0.440981,0.000873,0.016949
210705661,4, Noise,0.101651,0.017999,0.017651,0.063484,0.492162,0.300726,0.006327,0.048951
210705725,4,OTHPER,0.017550,0.015102,0.000407,0.044847,0.446656,0.475438,0.000000,0.006711
210705751,4, Noise,0.001935,0.007497,0.001946,0.003330,0.709388,0.274874,0.001029,0.006711
210705899,4, Noise,0.004062,0.129073,0.016012,0.020272,0.441182,0.388453,0.000945,0.016949
210705960,4,OTHPER,0.000708,0.006563,0.002948,0.003709,0.074333,0.911570,0.000168,0.090909
210705967,4,OTHPER,0.000484,0.027452,0.002496,0.007969,0.420988,0.539488,0.001123,0.023891
210705972,4, Noise,0.000510,0.003827,0.000742,0.018364,0.501514,0.475042,0.000000,0.000000
210706052,4,  GDOR,0.000935,0.025336,0.030271,0.561932,0.006055,0.374938,0.000533,0.038062
210706071,4, Noise,0.011349,0.023370,0.006335,0.019669,0.487601,0.449495,0.002181,0.000000
210706090,4, Noise,0.017181,0.007522,0.001655,0.023210,0.495836,0.453567,0.001029,0.010101
210706118,4, Noise,0.000802,0.001085,0.000861,0.001115,0.652832,0.341967,0.001338,0.013514
210706136,4, Noise,0.000199,0.002037,0.000487,0.001576,0.800132,0.195459,0.000111,0.006711
210706172,4,OTHPER,0.008947,0.018167,0.014257,0.094137,0.156956,0.705914,0.001621,0.013514
210706205,4,OTHPER,0.001722,0.039566,0.006730,0.001559,0.366058,0.583619,0.000746,0.045296
210706248,4, Noise,0.000121,0.001978,0.000690,0.000054,0.706970,0.290133,0.000054,0.016949
210706309,4,OTHPER,0.000162,0.002272,0.000184,0.001066,0.429193,0.567057,0.000067,0.013514
210706310,4, Noise,0.001039,0.000877,0.000060,0.001997,0.670354,0.325609,0.000064,0.013514
210706354,4, Noise,0.002732,0.054932,0.005978,0.018124,0.596022,0.322211,0.000000,0.010101
210706359,4,OTHPER,0.000713,0.110289,0.009529,0.005281,0.223266,0.648256,0.002666,0.030928
210706369,4, Noise,0.004742,0.160470,0.006545,0.007339,0.574012,0.246892,0.000000,0.003344
210706376,4,OTHPER,0.001711,0.017640,0.003187,0.010769,0.383048,0.582978,0.000666,0.003344
210706480,4, Noise,0.000204,0.004297,0.000308,0.000495,0.563838,0.430858,0.000000,0.013514
210706555,4,OTHPER,0.004099,0.127112,0.125346,0.041839,0.242421,0.448400,0.010782,0.030928
210706665,4,OTHPER,0.000594,0.026197,0.013975,0.024536,0.353616,0.581020,0.000061,0.010101
210706813,4, Noise,0.005818,0.146091,0.011205,0.046602,0.448594,0.340153,0.001538,0.020408
210706868,4, Noise,0.000067,0.000295,0.000000,0.000165,0.690220,0.309006,0.000248,0.020408
210706881,4, Noise,0.000098,0.000661,0.000163,0.000235,0.684039,0.314805,0.000000,0.016949
210707040,4, Noise,0.006304,0.010617,0.006507,0.007450,0.746640,0.222481,0.000000,0.060071
210707130,4,OTHPER,0.003142,0.091928,0.006733,0.038120,0.308531,0.550659,0.000888,0.023891
210707147,4, Noise,0.016032,0.093066,0.014301,0.033072,0.429310,0.414179,0.000040,0.000000
210707167,4,OTHPER,0.000534,0.005909,0.000400,0.006230,0.492428,0.494207,0.000292,0.003344
210707203,4,  RRab,0.080759,0.046401,0.171102,0.007205,0.032158,0.245981,0.416393,0.204819
210707287,4,OTHPER,0.188452,0.006354,0.071813,0.104609,0.087997,0.537666,0.003108,0.181102
210707334,4, Noise,0.001552,0.037156,0.003551,0.005124,0.784314,0.168269,0.000035,0.006711
210707377,4, Noise,0.001054,0.008307,0.000306,0.000161,0.789281,0.200711,0.000180,0.010101
210707405,4, Noise,0.000628,0.021150,0.000692,0.003097,0.583835,0.390215,0.000383,0.048951
210707436,4,OTHPER,0.001586,0.048291,0.011812,0.006733,0.171921,0.759346,0.000310,0.052632
210707474,4, Noise,0.000970,0.034547,0.002850,0.000880,0.833891,0.126829,0.000035,0.010101
210707640,4,OTHPER,0.003020,0.002556,0.023284,0.013613,0.009548,0.947744,0.000234,0.023891
210707650,4,OTHPER,0.003211,0.045099,0.015017,0.017797,0.400866,0.517894,0.000115,0.003344
210707678,4,OTHPER,0.008362,0.061795,0.005069,0.047985,0.355609,0.521180,0.000000,0.020408
210707710,4, Noise,0.002777,0.046666,0.005844,0.000780,0.753543,0.187931,0.002458,0.013514
210707757,4,  GDOR,0.026856,0.083647,0.036509,0.382667,0.238077,0.232243,0.000000,0.083032
210707799,4, Noise,0.000644,0.012610,0.004941,0.005483,0.526299,0.449492,0.000532,0.013514
210707811,4,OTHPER,0.005421,0.029119,0.010959,0.028742,0.027448,0.895348,0.002962,0.041667
210707934,4,OTHPER,0.003460,0.013757,0.003958,0.061073,0.013883,0.902783,0.001086,0.030928
210707957,4, Noise,0.019402,0.021260,0.004113,0.020161,0.707972,0.226694,0.000397,0.030928
210708012,4,OTHPER,0.002401,0.016680,0.004305,0.024680,0.437714,0.514163,0.000057,0.003344
210708140,4, Noise,0.000869,0.001180,0.000004,0.005317,0.573156,0.419474,0.000000,0.013514
210708191,4,OTHPER,0.002117,0.016397,0.008520,0.307402,0.007586,0.656944,0.001033,0.056338
210708222,4, Noise,0.000933,0.002004,0.000436,0.002923,0.675105,0.318599,0.000000,0.016949
210708240,4,OTHPER,0.002398,0.020054,0.004549,0.056358,0.043155,0.869697,0.003788,0.030928
210708282,4,    EB,0.000383,0.058092,0.439902,0.009641,0.005024,0.389739,0.097220,0.034483
210708350,4,OTHPER,0.000119,0.011704,0.001899,0.004409,0.025073,0.956796,0.000000,0.038062
210708424,4,OTHPER,0.002162,0.008240,0.001315,0.036963,0.182693,0.768625,0.000000,0.020408
210708444,4,OTHPER,0.000040,0.019976,0.000603,0.002066,0.153968,0.823347,0.000000,0.030928
210708483,4, Noise,0.000037,0.006588,0.000554,0.002773,0.727460,0.262589,0.000000,0.006711
210708484,4,OTHPER,0.004274,0.036329,0.043738,0.109673,0.028568,0.775231,0.002188,0.149425
210708506,4, Noise,0.010776,0.046912,0.008780,0.015174,0.622868,0.295426,0.000064,0.016949
210708529,4,OTHPER,0.013655,0.041393,0.050602,0.008874,0.129727,0.755137,0.000611,0.056338
210708537,4, Noise,0.005044,0.054243,0.003899,0.015950,0.618217,0.302517,0.000130,0.034483
210708662,4,OTHPER,0.002294,0.011208,0.007169,0.015229,0.349594,0.614375,0.000130,0.010101
210708709,4, Noise,0.000829,0.008256,0.000616,0.005923,0.762041,0.222173,0.000162,0.006711
210708830,4,OTHPER,0.000000,0.005830,0.000956,0.007540,0.007127,0.978547,0.000000,0.041667
210708871,4, Noise,0.003660,0.192499,0.063661,0.008398,0.433605,0.292051,0.006126,0.034483
210708889,4, Noise,0.000000,0.001585,0.000038,0.000888,0.583682,0.413807,0.000000,0.020408
210708899,4,OTHPER,0.039484,0.068240,0.026826,0.081730,0.378737,0.402857,0.002124,0.071429
210708924,4, Noise,0.001521,0.004997,0.000000,0.003394,0.721510,0.268577,0.000000,0.000000
210708991,4,OTHPER,0.005287,0.020986,0.003450,0.072933,0.117452,0.779892,0.000000,0.016949
210709047,4, Noise,0.001077,0.020154,0.000206,0.010502,0.647187,0.320807,0.000067,0.013514
210709074,4, Noise,0.000251,0.001692,0.000031,0.001028,0.771896,0.224840,0.000262,0.006711
210709086,4,OTHPER,0.009627,0.033531,0.011795,0.035088,0.332260,0.576751,0.000947,0.030928
210709088,4,OTHPER,0.001090,0.003252,0.000563,0.322658,0.017294,0.655143,0.000000,0.038062
210709161,4,OTHPER,0.000990,0.001168,0.000116,0.012769,0.346382,0.638575,0.000000,0.013514
210709172,4, Noise,0.002271,0.158010,0.011376,0.033160,0.405971,0.388848,0.000363,0.006711
210709236,4, Noise,0.025673,0.266819,0.017930,0.071912,0.371522,0.245680,0.000464,0.003344
210709331,4, Noise,0.001165,0.012041,0.001860,0.003419,0.700841,0.278797,0.001877,0.013514
210709362,4, Noise,0.002559,0.033390,0.003931,0.026048,0.482923,0.450516,0.000632,0.006711
210709379,4,OTHPER,0.000185,0.003595,0.000350,0.002270,0.401429,0.591911,0.000260,0.003344
210709386,4, Noise,0.002422,0.026542,0.010502,0.035988,0.465264,0.459281,0.000000,0.000000
210709437,4,OTHPER,0.001445,0.018106,0.009553,0.019762,0.301863,0.648920,0.000351,0.003344
210709514,4,OTHPER,0.000000,0.006417,0.002764,0.004491,0.073519,0.912626,0.000183,0.020408
210709525,4, Noise,0.000067,0.001472,0.000069,0.000600,0.824556,0.173235,0.000000,0.006711
210709659,4,OTHPER,0.001056,0.042128,0.015702,0.027092,0.325760,0.588200,0.000062,0.003344
210709672,4,OTHPER,0.001690,0.026208,0.001963,0.028770,0.017683,0.923638,0.000048,0.041667
210709725,4, Noise,0.001383,0.025762,0.000000,0.008221,0.700033,0.264601,0.000000,0.006711
210709731,4,OTHPER,0.000524,0.019549,0.010046,0.039522,0.169187,0.761011,0.000161,0.003344
210709742,4, Noise,0.012569,0.037429,0.019451,0.011499,0.475945,0.440260,0.002847,0.107011
210709792,4, Noise,0.000000,0.000000,0.000028,0.000226,0.855632,0.144115,0.000000,0.006711
210709809,4, Noise,0.004779,0.027970,0.004622,0.021347,0.485585,0.455696,0.000000,0.016949
210709865,4,OTHPER,0.000000,0.004387,0.000000,0.001415,0.007968,0.986230,0.000000,0.071429
210709891,4, Noise,0.000000,0.001139,0.000647,0.000218,0.804840,0.192907,0.000249,0.006711
210709959,4, Noise,0.007073,0.012683,0.000011,0.002555,0.630925,0.346753,0.000000,0.003344
210710065,4, Noise,0.000459,0.001405,0.000532,0.000654,0.682618,0.314144,0.000188,0.013514
210710126,4, Noise,0.000411,0.016896,0.001652,0.001269,0.576695,0.403077,0.000000,0.056338
210710159,4, Noise,0.001874,0.015764,0.003060,0.011026,0.562523,0.405687,0.000067,0.003344
210710170,4,OTHPER,0.003813,0.001515,0.013065,0.110469,0.086042,0.784736,0.000360,0.107011
210710183,4,OTHPER,0.000558,0.009489,0.003264,0.009674,0.021655,0.954895,0.000465,0.060071
210710221,4,OTHPER,0.001386,0.004247,0.001265,0.049782,0.197952,0.745246,0.000122,0.006711
210710312,4,OTHPER,0.001480,0.063106,0.004920,0.042196,0.013007,0.875131,0.000160,0.027397
210710370,4, Noise,0.002184,0.050404,0.003186,0.016426,0.496244,0.431308,0.000248,0.010101
210710371,4, Noise,0.000622,0.001136,0.000000,0.002332,0.577595,0.418316,0.000000,0.016949
210710483,4,OTHPER,0.000793,0.088578,0.014085,0.034774,0.214650,0.646531,0.000589,0.013514
210710490,4, Noise,0.015849,0.054193,0.018358,0.005011,0.680450,0.202851,0.023288,0.052632
210710613,4, Noise,0.002264,0.087791,0.000165,0.019346,0.686567,0.203868,0.000000,0.102941
210710657,4, Noise,0.003982,0.018388,0.004180,0.017734,0.555225,0.400430,0.000060,0.013514
210710668,4,OTHPER,0.000596,0.009787,0.000743,0.005606,0.017569,0.965699,0.000000,0.045296
210710736,4,OTHPER,0.007716,0.021995,0.001489,0.046034,0.344869,0.577602,0.000295,0.003344
210710965,4,OTHPER,0.002337,0.038229,0.002824,0.006769,0.468953,0.480368,0.000519,0.023891
210711002,4, Noise,0.000861,0.004414,0.000944,0.004747,0.731005,0.257902,0.000126,0.016949
210711034,4, DSCUT,0.987914,0.000634,0.001323,0.002085,0.005179,0.002798,0.000067,0.045296
210711036,4,OTHPER,0.003418,0.060276,0.014143,0.033604,0.408783,0.479712,0.000062,0.010101
210711037,4, Noise,0.000787,0.000558,0.000067,0.002812,0.750642,0.245135,0.000000,0.010101
210711106,4, Noise,0.000047,0.003070,0.000238,0.000616,0.630719,0.365310,0.000000,0.006711
210711131,4, Noise,0.000000,0.000099,0.000133,0.000121,0.839936,0.159711,0.000000,0.010101
210711222,4, Noise,0.000930,0.025631,0.000707,0.001815,0.659730,0.311120,0.000067,0.027397
210711227,4,OTHPER,0.001526,0.132768,0.156038,0.011221,0.031205,0.662919,0.004323,0.045296
210711233,4, Noise,0.001341,0.046776,0.004785,0.013646,0.491848,0.441604,0.000000,0.003344
210711234,4,OTHPER,0.000188,0.004811,0.001725,0.004443,0.255463,0.733369,0.000000,0.006711
210711240,4,OTHPER,0.003645,0.051079,0.009676,0.046016,0.294096,0.594675,0.000813,0.020408
210711357,4, Noise,0.005743,0.068190,0.009905,0.032419,0.539427,0.344137,0.000180,0.003344
210711367,4, Noise,0.003362,0.009949,0.008155,0.004538,0.791505,0.181727,0.000764,0.027397
210711373,4,OTHPER,0.005288,0.115015,0.015315,0.055467,0.380425,0.427473,0.001016,0.010101
210711430,4, Noise,0.001859,0.003672,0.000852,0.003639,0.714735,0.275243,0.000000,0.006711
210711431,4, Noise,0.001750,0.025268,0.006172,0.007386,0.731637,0.227124,0.000663,0.016949
210711432,4, Noise,0.000974,0.002292,0.000000,0.001821,0.670998,0.323915,0.000000,0.023891
210711477,4,OTHPER,0.000321,0.036711,0.003003,0.006913,0.120186,0.832163,0.000703,0.006711
210711543,4, Noise,0.000662,0.008530,0.011019,0.007788,0.523158,0.448783,0.000061,0.020408
210711616,4,OTHPER,0.002262,0.016417,0.007491,0.333336,0.024428,0.615630,0.000436,0.083032
210711621,4,OTHPER,0.002672,0.041096,0.010004,0.040650,0.235220,0.669330,0.001028,0.013514
210711698,4,OTHPER,0.002835,0.023868,0.006459,0.139167,0.045034,0.777676,0.004961,0.034483
210711772,4, Noise,0.000894,0.034849,0.001145,0.004538,0.545379,0.413194,0.000000,0.006711
210711788,4, Noise,0.010318,0.186267,0.004673,0.031601,0.523088,0.244053,0.000000,0.020408
210711807,4, Noise,0.003345,0.111903,0.044584,0.021091,0.418343,0.384833,0.015901,0.048951
210711926,4, Noise,0.007822,0.150784,0.030179,0.065803,0.465507,0.266691,0.013214,0.045296
210711928,4,OTHPER,0.000588,0.026678,0.007950,0.004771,0.293364,0.662682,0.003967,0.013514
210711931,4,OTHPER,0.000533,0.008986,0.006599,0.012847,0.359583,0.611386,0.000067,0.016949
210712003,4, Noise,0.000103,0.000225,0.000061,0.000532,0.848021,0.150798,0.000260,0.013514
210712019,4, Noise,0.001495,0.033811,0.035901,0.006119,0.539423,0.344811,0.038441,0.158301
210712022,4, Noise,0.004445,0.140230,0.015390,0.015827,0.467462,0.356102,0.000545,0.013514
210712064,4, Noise,0.004636,0.082067,0.021389,0.023942,0.469897,0.398071,0.000000,0.013514
210712066,4, Noise,0.000982,0.068420,0.023386,0.002948,0.697392,0.206395,0.000477,0.006711
210712083,4, Noise,0.004009,0.027835,0.000985,0.009726,0.691629,0.265816,0.000000,0.003344
210712167,4,OTHPER,0.000297,0.001570,0.000021,0.004151,0.311127,0.682836,0.000000,0.006711
210712178,4, Noise,0.002211,0.008646,0.000597,0.000714,0.810786,0.176656,0.000390,0.020408
210712194,4, Noise,0.011085,0.279591,0.074336,0.058805,0.324104,0.216850,0.035229,0.090909
210712244,4,OTHPER,0.001362,0.019179,0.002143,0.005279,0.419563,0.552413,0.000061,0.010101
210712268,4, Noise,0.011710,0.277851,0.057250,0.068103,0.352558,0.217942,0.014585,0.052632
210712299,4, Noise,0.002568,0.003137,0.000004,0.007925,0.532239,0.454126,0.000000,0.038062
210712302,4, Noise,0.113679,0.000491,0.000694,0.018352,0.459071,0.405109,0.002604,0.020408
210712332,4, Noise,0.000222,0.005489,0.000239,0.001665,0.732497,0.259887,0.000000,0.006711
210712335,4, Noise,0.002358,0.054723,0.008610,0.003185,0.642864,0.287036,0.001225,0.020408
210712367,4,OTHPER,0.000823,0.032166,0.010621,0.005374,0.011192,0.939712,0.000113,0.041667
210712395,4, Noise,0.007266,0.014196,0.004398,0.011244,0.742623,0.219956,0.000318,0.060071
210712420,4,OTHPER,0.096970,0.014356,0.076919,0.276830,0.027839,0.503890,0.003198,0.098901
210712431,4, Noise,0.000026,0.000265,0.000098,0.000830,0.690421,0.308360,0.000000,0.003344
210712441,4,OTHPER,0.001079,0.026923,0.007790,0.017739,0.452034,0.494378,0.000057,0.003344
210712455,4, Noise,0.000218,0.001430,0.000000,0.000153,0.789466,0.208666,0.000067,0.023891
210712461,4,OTHPER,0.000205,0.003104,0.001555,0.382948,0.010622,0.601566,0.000000,0.030928
210712469,4,OTHPER,0.001088,0.023095,0.001762,0.007554,0.477252,0.489196,0.000052,0.006711
210712484,4,OTHPER,0.001563,0.022975,0.003003,0.020608,0.009219,0.942633,0.000000,0.023891
210712498,4,OTHPER,0.001232,0.016217,0.004932,0.011270,0.294298,0.671997,0.000054,0.003344
210712613,4, Noise,0.001596,0.015141,0.002267,0.007101,0.587770,0.386125,0.000000,0.000000
210712623,4,OTHPER,0.008815,0.003193,0.002244,0.070344,0.177899,0.737175,0.000330,0.027397
210712631,4,OTHPER,0.000035,0.012730,0.000451,0.002742,0.482980,0.501063,0.000000,0.006711
210712761,4, Noise,0.001603,0.001217,0.000000,0.020719,0.557155,0.419306,0.000000,0.003344
210712762,4,OTHPER,0.009842,0.016557,0.046902,0.024468,0.099733,0.799910,0.002587,0.016949
210712855,4,OTHPER,0.003077,0.009480,0.002523,0.170438,0.029238,0.784725,0.000518,0.045296
210712870,4, Noise,0.022897,0.101029,0.005899,0.062264,0.450275,0.357571,0.000065,0.003344
210712904,4,OTHPER,0.003817,0.024955,0.011426,0.171884,0.012903,0.774948,0.000067,0.045296
210712936,4, Noise,0.000047,0.000612,0.000000,0.000817,0.717347,0.281113,0.000064,0.013514
210712946,4, Noise,0.006257,0.001913,0.002024,0.015438,0.532740,0.440578,0.001050,0.034483
210712962,4, Noise,0.024540,0.124477,0.006894,0.043166,0.468024,0.332024,0.000875,0.006711
210712966,4, Noise,0.000042,0.001177,0.000233,0.003404,0.720645,0.274498,0.000000,0.003344
210713011,4,OTHPER,0.000199,0.001738,0.000472,0.012566,0.396266,0.588759,0.000000,0.038062
210713039,4, Noise,0.000579,0.008001,0.001583,0.013621,0.492763,0.483128,0.000326,0.171875
210713122,4,OTHPER,0.000211,0.001999,0.000000,0.003219,0.059457,0.934980,0.000133,0.052632
210713149,4, Noise,0.000000,0.001191,0.000071,0.002802,0.627762,0.368174,0.000000,0.000000
210713183,4,OTHPER,0.005564,0.005289,0.000009,0.010023,0.462038,0.517076,0.000000,0.083032
210713219,4, Noise,0.001297,0.012645,0.002215,0.002671,0.609660,0.371141,0.000372,0.056338
210713363,4, Noise,0.000067,0.016628,0.000959,0.005814,0.745230,0.231303,0.000000,0.000000
210713381,4, Noise,0.002996,0.162811,0.029209,0.020550,0.426502,0.355984,0.001948,0.003344
210713411,4, Noise,0.001672,0.014093,0.000067,0.002574,0.710209,0.271386,0.000000,0.006711
210713449,4,OTHPER,0.000052,0.006446,0.000794,0.001315,0.473801,0.517592,0.000000,0.010101
210713458,4, Noise,0.002133,0.017968,0.002119,0.016417,0.590665,0.369922,0.000776,0.006711
210713462,4, Noise,0.001785,0.017967,0.003296,0.002534,0.521044,0.452070,0.001304,0.020408
210713482,4, Noise,0.002530,0.000221,0.000492,0.001648,0.860907,0.134144,0.000059,0.010101
210713491,4, Noise,0.000142,0.007207,0.000458,0.003379,0.626876,0.361939,0.000000,0.030928
210713567,4, Noise,0.000384,0.012904,0.005462,0.005339,0.551442,0.424068,0.000401,0.016949
210713609,4, Noise,0.000208,0.030995,0.001980,0.001182,0.790953,0.174629,0.000052,0.003344
210713621,4,OTHPER,0.000489,0.009868,0.001536,0.006563,0.022975,0.958329,0.000239,0.052632
210713633,4,OTHPER,0.010534,0.028825,0.056957,0.168809,0.013935,0.719428,0.001512,0.214575
210713746,4, Noise,0.000930,0.010766,0.001406,0.005351,0.771010,0.210352,0.000185,0.027397
210713788,4,OTHPER,0.002502,0.061422,0.025351,0.054947,0.010830,0.841730,0.003218,0.052632
210713865,4, Noise,0.000030,0.000301,0.000049,0.000036,0.911139,0.088445,0.000000,0.023891
